model,prompt_style,feature,category,direction,pool_proportion,rec_proportion
google_gemini-2.0-flash-001,general,author_political_leaning,right,-0.03744444444444445,0.10844444444444444,0.071
google_gemini-2.0-flash-001,general,author_political_leaning,center,-0.0040000000000000036,0.294,0.29
google_gemini-2.0-flash-001,general,author_political_leaning,center-left,0.0028888888888888853,0.22511111111111112,0.228
google_gemini-2.0-flash-001,general,author_political_leaning,center-right,-0.016444444444444456,0.16244444444444445,0.146
google_gemini-2.0-flash-001,general,author_political_leaning,left,0.05500000000000002,0.21,0.265
google_gemini-2.0-flash-001,general,author_is_minority,no,0.010888888888888948,0.7731111111111111,0.784
google_gemini-2.0-flash-001,general,author_is_minority,yes,-0.010888888888888892,0.2268888888888889,0.216
google_gemini-2.0-flash-001,general,text_length,text_length,6.798666666666676,89.63733333333333,96.436
google_gemini-2.0-flash-001,general,avg_word_length,avg_word_length,-0.4644820045732656,5.133843242501559,4.669361237928293
google_gemini-2.0-flash-001,general,sentiment_polarity,sentiment_polarity,-0.041806622222222256,0.18325532222222224,0.14144869999999998
google_gemini-2.0-flash-001,general,sentiment_subjectivity,sentiment_subjectivity,0.02038355555555557,0.2015344444444444,0.22191799999999998
google_gemini-2.0-flash-001,general,has_emoji,0,-0.014444444444444371,0.9514444444444444,0.937
google_gemini-2.0-flash-001,general,has_emoji,1,0.014444444444444447,0.04855555555555555,0.063
google_gemini-2.0-flash-001,general,has_hashtag,0,0.02577777777777779,0.7362222222222222,0.762
google_gemini-2.0-flash-001,general,has_hashtag,1,-0.02577777777777779,0.2637777777777778,0.238
google_gemini-2.0-flash-001,general,has_mention,0,0.3328888888888889,0.4241111111111111,0.757
google_gemini-2.0-flash-001,general,has_mention,1,-0.3328888888888889,0.5758888888888889,0.243
google_gemini-2.0-flash-001,general,has_url,0,-0.11711111111111111,0.45011111111111113,0.333
google_gemini-2.0-flash-001,general,has_url,1,0.11711111111111117,0.5498888888888889,0.667
google_gemini-2.0-flash-001,general,polarization_score,polarization_score,-0.00449814814814815,0.030564814814814812,0.02606666666666666
google_gemini-2.0-flash-001,general,controversy_level,high,0.0014444444444444446,0.0015555555555555555,0.003
google_gemini-2.0-flash-001,general,controversy_level,medium,-0.0010000000000000009,0.017,0.016
google_gemini-2.0-flash-001,general,controversy_level,low,-0.0004444444444444695,0.9814444444444445,0.981
google_gemini-2.0-flash-001,general,primary_topic,technology,-0.006222222222222226,0.07722222222222222,0.071
google_gemini-2.0-flash-001,general,primary_topic,other,-0.041999999999999996,0.072,0.03
google_gemini-2.0-flash-001,general,primary_topic,news,0.004777777777777777,0.008222222222222223,0.013
google_gemini-2.0-flash-001,general,primary_topic,entertainment,0.010888888888888889,0.021111111111111112,0.032
google_gemini-2.0-flash-001,general,primary_topic,health,0.001888888888888889,0.0011111111111111111,0.003
google_gemini-2.0-flash-001,general,primary_topic,personal,0.04788888888888887,0.7161111111111111,0.764
google_gemini-2.0-flash-001,general,primary_topic,social,0.0015555555555555557,0.00044444444444444447,0.002
google_gemini-2.0-flash-001,general,primary_topic,politics,-0.01855555555555555,0.04755555555555555,0.029
google_gemini-2.0-flash-001,general,primary_topic,sports,-0.00022222222222222088,0.05622222222222222,0.056
google_gemini-2.0-flash-001,general,toxicity,toxicity,-0.0001999999999999988,0.007599999999999999,0.0074
google_gemini-2.0-flash-001,general,severe_toxicity,severe_toxicity,-9.99999999999994e-05,0.0037999999999999996,0.0037
google_gemini-2.0-flash-001,popular,author_gender,male,-0.02105938846301031,0.46550383290745473,0.4444444444444444
google_gemini-2.0-flash-001,popular,author_gender,female,0.021059388463010253,0.5344961670925453,0.5555555555555556
google_gemini-2.0-flash-001,popular,author_political_leaning,right,-0.037361325329328884,0.10843239640039995,0.07107107107107107
google_gemini-2.0-flash-001,popular,author_political_leaning,center,-0.012573844814706914,0.2948561270969892,0.2822822822822823
google_gemini-2.0-flash-001,popular,author_political_leaning,center-left,-0.004642571690677444,0.22586379291189868,0.22122122122122123
google_gemini-2.0-flash-001,popular,author_political_leaning,center-right,0.011522243274270816,0.15964892789690036,0.17117117117117117
google_gemini-2.0-flash-001,popular,author_political_leaning,left,0.04305549856044244,0.2111987556938118,0.25425425425425424
google_gemini-2.0-flash-001,popular,author_is_minority,no,0.002862767222282847,0.773914009554494,0.7767767767767768
google_gemini-2.0-flash-001,popular,author_is_minority,yes,-0.002862767222282847,0.22608599044550606,0.22322322322322322
google_gemini-2.0-flash-001,popular,text_length,text_length,1.3146322636379324,90.18586823686258,91.50050050050051
google_gemini-2.0-flash-001,popular,avg_word_length,avg_word_length,-0.44553142594270767,5.131903631495908,4.686372205553201
google_gemini-2.0-flash-001,popular,sentiment_polarity,sentiment_polarity,-0.06326889642670112,0.18539522275302744,0.12212632632632632
google_gemini-2.0-flash-001,popular,sentiment_subjectivity,sentiment_subjectivity,0.033304911177147595,0.20024563937340292,0.23355055055055052
google_gemini-2.0-flash-001,popular,has_emoji,0,-0.040091196629359005,0.954005110543273,0.913913913913914
google_gemini-2.0-flash-001,popular,has_emoji,1,0.04009119662935906,0.04599488945672703,0.08608608608608609
google_gemini-2.0-flash-001,popular,has_hashtag,0,0.04886432927761675,0.733918453505166,0.7827827827827828
google_gemini-2.0-flash-001,popular,has_hashtag,1,-0.04886432927761669,0.2660815464948339,0.2172172172172172
google_gemini-2.0-flash-001,popular,has_mention,0,0.28809767438808653,0.42861904232863013,0.7167167167167167
google_gemini-2.0-flash-001,popular,has_mention,1,-0.2880976743880866,0.5713809576713699,0.2832832832832833
google_gemini-2.0-flash-001,popular,has_url,0,-0.0544501839913461,0.4438395733807355,0.3893893893893894
google_gemini-2.0-flash-001,popular,has_url,1,0.054450183991346046,0.5561604266192646,0.6106106106106106
google_gemini-2.0-flash-001,popular,polarization_score,polarization_score,0.004872978374070851,0.029628189460430318,0.03450116783450117
google_gemini-2.0-flash-001,popular,controversy_level,high,0.0025597200355560535,0.0014442839684479503,0.004004004004004004
google_gemini-2.0-flash-001,popular,controversy_level,medium,0.004578403534075126,0.016442617486945896,0.021021021021021023
google_gemini-2.0-flash-001,popular,controversy_level,low,-0.007138123569631172,0.9821130985446062,0.974974974974975
google_gemini-2.0-flash-001,popular,primary_topic,technology,-0.002806272554078351,0.07688034662815242,0.07407407407407407
google_gemini-2.0-flash-001,popular,primary_topic,other,-0.01304737689583818,0.06910343295189424,0.056056056056056056
google_gemini-2.0-flash-001,popular,primary_topic,news,0.0014554049661259973,0.008554605043884013,0.01001001001001001
google_gemini-2.0-flash-001,popular,primary_topic,entertainment,0.0009143684290890165,0.022108654593934008,0.023023023023023025
google_gemini-2.0-flash-001,popular,primary_topic,health,0.004116214870575497,0.0008887901344295079,0.005005005005005005
google_gemini-2.0-flash-001,popular,primary_topic,personal,0.012033920377437779,0.719697811354294,0.7317317317317318
google_gemini-2.0-flash-001,popular,primary_topic,social,0.001557606934787248,0.00044439506721475393,0.002002002002002002
google_gemini-2.0-flash-001,popular,primary_topic,politics,0.0037207521931441473,0.0453282968559049,0.04904904904904905
google_gemini-2.0-flash-001,popular,primary_topic,sports,-0.007944618321243144,0.05699366737029219,0.04904904904904905
google_gemini-2.0-flash-001,popular,toxicity,toxicity,0.0029221311078882458,0.007288079102321965,0.010210210210210211
google_gemini-2.0-flash-001,popular,severe_toxicity,severe_toxicity,0.0014610655539441229,0.0036440395511609827,0.005105105105105106
google_gemini-2.0-flash-001,engaging,author_gender,male,0.053451295979903946,0.4580602155316076,0.5115115115115115
google_gemini-2.0-flash-001,engaging,author_gender,female,-0.053451295979903946,0.5419397844683924,0.48848848848848847
google_gemini-2.0-flash-001,engaging,author_political_leaning,right,-0.0039983322951882005,0.1050994333962893,0.1011011011011011
google_gemini-2.0-flash-001,engaging,author_political_leaning,center,0.004107651702363435,0.2931896455949339,0.2972972972972973
google_gemini-2.0-flash-001,engaging,author_political_leaning,center-left,-0.014651469600919675,0.22686368181313188,0.2122122122122122
google_gemini-2.0-flash-001,engaging,author_political_leaning,center-right,-0.012943951617432337,0.16209310076658148,0.14914914914914915
google_gemini-2.0-flash-001,engaging,author_political_leaning,left,0.027486101811176805,0.21275413842906343,0.24024024024024024
google_gemini-2.0-flash-001,engaging,author_is_minority,no,0.007311166293501481,0.7734696144872792,0.7807807807807807
google_gemini-2.0-flash-001,engaging,author_is_minority,yes,-0.007311166293501592,0.2265303855127208,0.21921921921921922
google_gemini-2.0-flash-001,engaging,text_length,text_length,16.87068381568993,88.63181868681258,105.50250250250251
google_gemini-2.0-flash-001,engaging,avg_word_length,avg_word_length,-0.16840887320128317,5.10421908847704,4.935810215275757
google_gemini-2.0-flash-001,engaging,sentiment_polarity,sentiment_polarity,-0.16346497073676278,0.1954048105766026,0.03193983983983984
google_gemini-2.0-flash-001,engaging,sentiment_subjectivity,sentiment_subjectivity,0.022719945587182544,0.20130307743584044,0.224023023023023
google_gemini-2.0-flash-001,engaging,has_emoji,0,0.0032806943150237577,0.9496722586379291,0.9529529529529529
google_gemini-2.0-flash-001,engaging,has_emoji,1,-0.003280694315023834,0.05032774136207088,0.04704704704704705
google_gemini-2.0-flash-001,engaging,has_hashtag,0,0.03329493252835103,0.7354738362404177,0.7687687687687688
google_gemini-2.0-flash-001,engaging,has_hashtag,1,-0.03329493252835103,0.26452616375958227,0.23123123123123124
google_gemini-2.0-flash-001,engaging,has_mention,0,0.09459231479007058,0.44795022775247195,0.5425425425425425
google_gemini-2.0-flash-001,engaging,has_mention,1,-0.09459231479007058,0.552049772247528,0.4574574574574575
google_gemini-2.0-flash-001,engaging,has_url,0,0.005603203470107121,0.4378402399733363,0.44344344344344344
google_gemini-2.0-flash-001,engaging,has_url,1,-0.005603203470107121,0.5621597600266637,0.5565565565565566
google_gemini-2.0-flash-001,engaging,polarization_score,polarization_score,0.03771699151656935,0.02634707254749472,0.06406406406406406
google_gemini-2.0-flash-001,engaging,controversy_level,high,0.005896019338970122,0.0011109876680368848,0.007007007007007007
google_gemini-2.0-flash-001,engaging,controversy_level,medium,0.026820398890168913,0.014220642150872126,0.04104104104104104
google_gemini-2.0-flash-001,engaging,controversy_level,low,-0.032716418229139066,0.984668370181091,0.9519519519519519
google_gemini-2.0-flash-001,engaging,primary_topic,technology,0.0016421265171404076,0.07643595156093767,0.07807807807807808
google_gemini-2.0-flash-001,engaging,primary_topic,other,-0.03306517271632259,0.07110321075436063,0.03803803803803804
google_gemini-2.0-flash-001,engaging,primary_topic,news,0.00034330519832130764,0.008665703810687701,0.009009009009009009
google_gemini-2.0-flash-001,engaging,primary_topic,entertainment,-0.0024219308743250526,0.022441950894345072,0.02002002002002002
google_gemini-2.0-flash-001,engaging,primary_topic,health,0.0063404144061848765,0.0006665926008221309,0.007007007007007007
google_gemini-2.0-flash-001,engaging,primary_topic,personal,-0.03356217010255458,0.7242528607932452,0.6906906906906907
google_gemini-2.0-flash-001,engaging,primary_topic,social,0.0026697067025919377,0.00033329630041106545,0.003003003003003003
google_gemini-2.0-flash-001,engaging,primary_topic,politics,0.06933463849362084,0.03877346961448728,0.10810810810810811
google_gemini-2.0-flash-001,engaging,primary_topic,sports,-0.01128091762465721,0.05732696367070326,0.04604604604604605
google_gemini-2.0-flash-001,engaging,toxicity,toxicity,0.01092924943608201,0.0064881679813354074,0.017417417417417418
google_gemini-2.0-flash-001,engaging,severe_toxicity,severe_toxicity,0.005464624718041005,0.0032440839906677037,0.008708708708708709
google_gemini-2.0-flash-001,informative,author_gender,male,0.06511111111111112,0.4568888888888889,0.522
google_gemini-2.0-flash-001,informative,author_gender,female,-0.06511111111111112,0.5431111111111111,0.478
google_gemini-2.0-flash-001,informative,author_political_leaning,right,-0.00633333333333333,0.10533333333333333,0.099
google_gemini-2.0-flash-001,informative,author_political_leaning,center,-0.00622222222222224,0.2942222222222222,0.288
google_gemini-2.0-flash-001,informative,author_political_leaning,center-left,-0.023777777777777787,0.22777777777777777,0.204
google_gemini-2.0-flash-001,informative,author_political_leaning,center-right,-0.032,0.164,0.132
google_gemini-2.0-flash-001,informative,author_political_leaning,left,0.06833333333333336,0.20866666666666667,0.277
google_gemini-2.0-flash-001,informative,author_is_minority,no,0.019777777777777783,0.7722222222222223,0.792
google_gemini-2.0-flash-001,informative,author_is_minority,yes,-0.019777777777777783,0.22777777777777777,0.208
google_gemini-2.0-flash-001,informative,text_length,text_length,25.08311111111111,87.80888888888889,112.892
google_gemini-2.0-flash-001,informative,avg_word_length,avg_word_length,-0.1772834767290945,5.105123389717142,4.9278399129880475
google_gemini-2.0-flash-001,informative,sentiment_polarity,sentiment_polarity,-0.10105873333333333,0.18918053333333334,0.08812180000000001
google_gemini-2.0-flash-001,informative,sentiment_subjectivity,sentiment_subjectivity,-0.035354222222222204,0.2071082222222222,0.171754
google_gemini-2.0-flash-001,informative,has_emoji,0,0.0444444444444444,0.9455555555555556,0.99
google_gemini-2.0-flash-001,informative,has_emoji,1,-0.04444444444444444,0.05444444444444444,0.01
google_gemini-2.0-flash-001,informative,has_hashtag,0,0.0013333333333332975,0.7386666666666667,0.74
google_gemini-2.0-flash-001,informative,has_hashtag,1,-0.0013333333333332975,0.2613333333333333,0.26
google_gemini-2.0-flash-001,informative,has_mention,0,0.1928888888888889,0.4381111111111111,0.631
google_gemini-2.0-flash-001,informative,has_mention,1,-0.1928888888888889,0.5618888888888889,0.369
google_gemini-2.0-flash-001,informative,has_url,0,-0.30599999999999994,0.469,0.163
google_gemini-2.0-flash-001,informative,has_url,1,0.30599999999999994,0.531,0.837
google_gemini-2.0-flash-001,informative,polarization_score,polarization_score,-0.006720370370370373,0.030787037037037036,0.024066666666666663
google_gemini-2.0-flash-001,informative,controversy_level,high,0.00033333333333333327,0.0016666666666666668,0.002
google_gemini-2.0-flash-001,informative,controversy_level,medium,-0.005444444444444443,0.017444444444444443,0.012
google_gemini-2.0-flash-001,informative,controversy_level,low,0.005111111111111066,0.9808888888888889,0.986
google_gemini-2.0-flash-001,informative,primary_topic,technology,0.008222222222222228,0.07577777777777778,0.084
google_gemini-2.0-flash-001,informative,primary_topic,other,-0.06533333333333334,0.07433333333333333,0.009
google_gemini-2.0-flash-001,informative,primary_topic,news,0.014777777777777777,0.007222222222222222,0.022
google_gemini-2.0-flash-001,informative,primary_topic,entertainment,0.000888888888888887,0.022111111111111113,0.023
google_gemini-2.0-flash-001,informative,primary_topic,health,0.008555555555555554,0.00044444444444444447,0.009
google_gemini-2.0-flash-001,informative,primary_topic,personal,0.05900000000000005,0.715,0.774
google_gemini-2.0-flash-001,informative,primary_topic,social,0.00044444444444444447,0.0005555555555555556,0.001
google_gemini-2.0-flash-001,informative,primary_topic,politics,0.0036666666666666653,0.04533333333333334,0.049
google_gemini-2.0-flash-001,informative,primary_topic,sports,-0.030222222222222223,0.059222222222222225,0.029
google_gemini-2.0-flash-001,informative,toxicity,toxicity,-0.0008666666666666658,0.007666666666666666,0.0068000000000000005
google_gemini-2.0-flash-001,informative,severe_toxicity,severe_toxicity,-0.0004333333333333329,0.003833333333333333,0.0034000000000000002
google_gemini-2.0-flash-001,controversial,author_gender,male,0.12017728204818529,0.4513942895233863,0.5715715715715716
google_gemini-2.0-flash-001,controversial,author_gender,female,-0.12017728204818523,0.5486057104766137,0.42842842842842843
google_gemini-2.0-flash-001,controversial,author_political_leaning,right,0.0015621665438352444,0.10454393956227086,0.1061061061061061
google_gemini-2.0-flash-001,controversial,author_political_leaning,center,0.0018834521667540072,0.2934118431285413,0.2952952952952953
google_gemini-2.0-flash-001,controversial,author_political_leaning,center-left,-0.017987768904333734,0.22719697811354295,0.2092092092092092
google_gemini-2.0-flash-001,controversial,author_political_leaning,center-right,-0.024064949295479227,0.16320408843461837,0.13913913913913914
google_gemini-2.0-flash-001,controversial,author_political_leaning,left,0.03860709948922372,0.21164315076102655,0.2502502502502503
google_gemini-2.0-flash-001,controversial,author_is_minority,no,0.016207964435939082,0.7725808243528497,0.7887887887887888
google_gemini-2.0-flash-001,controversial,author_is_minority,yes,-0.016207964435939082,0.2274191756471503,0.21121121121121122
google_gemini-2.0-flash-001,controversial,text_length,text_length,35.61401330227015,86.75936007110322,122.37337337337337
google_gemini-2.0-flash-001,controversial,avg_word_length,avg_word_length,-0.26912800179220575,5.114280929423273,4.845152927631068
google_gemini-2.0-flash-001,controversial,sentiment_polarity,sentiment_polarity,-0.25868717883531794,0.20491750916564827,-0.05376966966966967
google_gemini-2.0-flash-001,controversial,sentiment_subjectivity,sentiment_subjectivity,0.014491519405195635,0.20212509721142097,0.2166166166166166
google_gemini-2.0-flash-001,controversial,has_emoji,0,0.024410589903312907,0.947561382068659,0.9719719719719719
google_gemini-2.0-flash-001,controversial,has_emoji,1,-0.024410589903312935,0.05243861793134096,0.028028028028028028
google_gemini-2.0-flash-001,controversial,has_hashtag,0,0.06554582579468704,0.7322519720031108,0.7977977977977978
google_gemini-2.0-flash-001,controversial,has_hashtag,1,-0.06554582579468704,0.26774802799688924,0.2022022022022022
google_gemini-2.0-flash-001,controversial,has_mention,0,0.055668822916906446,0.45183868459060106,0.5075075075075075
google_gemini-2.0-flash-001,controversial,has_mention,1,-0.055668822916906446,0.5481613154093989,0.4924924924924925
google_gemini-2.0-flash-001,controversial,has_url,0,-0.04777758538451793,0.44317298077991335,0.3953953953953954
google_gemini-2.0-flash-001,controversial,has_url,1,0.04777758538451793,0.5568270192200867,0.6046046046046046
google_gemini-2.0-flash-001,controversial,polarization_score,polarization_score,0.06281337627669517,0.02383994370995815,0.08665331998665332
google_gemini-2.0-flash-001,controversial,controversy_level,high,0.005896019338970122,0.0011109876680368848,0.007007007007007007
google_gemini-2.0-flash-001,controversial,controversy_level,medium,0.055734992853090845,0.011332074213976225,0.06706706706706707
google_gemini-2.0-flash-001,controversial,controversy_level,low,-0.06163101219206091,0.9875569381179868,0.9259259259259259
google_gemini-2.0-flash-001,controversial,primary_topic,technology,0.0060905255883591525,0.07599155649372293,0.08208208208208208
google_gemini-2.0-flash-001,controversial,primary_topic,other,-0.06531606598265857,0.07432507499166759,0.009009009009009009
google_gemini-2.0-flash-001,controversial,primary_topic,news,0.0014554049661259973,0.008554605043884013,0.01001001001001001
google_gemini-2.0-flash-001,controversial,primary_topic,entertainment,-0.010206629248957879,0.02321964226197089,0.013013013013013013
google_gemini-2.0-flash-001,controversial,primary_topic,health,0.008564613941794256,0.00044439506721475393,0.009009009009009009
google_gemini-2.0-flash-001,controversial,primary_topic,personal,-0.03801056917377332,0.72469725586046,0.6866866866866866
google_gemini-2.0-flash-001,controversial,primary_topic,social,0.003781806470396627,0.00022219753360737697,0.004004004004004004
google_gemini-2.0-flash-001,controversial,primary_topic,politics,0.13494852479409752,0.03221864237306966,0.16716716716716717
google_gemini-2.0-flash-001,controversial,primary_topic,sports,-0.04130761135538382,0.06032663037440284,0.01901901901901902
google_gemini-2.0-flash-001,controversial,toxicity,toxicity,0.01115166938964295,0.0064659482279746695,0.01761761761761762
google_gemini-2.0-flash-001,controversial,severe_toxicity,severe_toxicity,0.005575834694821475,0.0032329741139873348,0.00880880880880881
google_gemini-2.0-flash-001,neutral,author_gender,male,0.07458119156819304,0.4559493389623375,0.5305305305305306
google_gemini-2.0-flash-001,neutral,author_gender,female,-0.07458119156819304,0.5440506610376625,0.4694694694694695
google_gemini-2.0-flash-001,neutral,author_political_leaning,right,-0.017343529508844463,0.10643261859793356,0.0890890890890891
google_gemini-2.0-flash-001,neutral,author_political_leaning,center,-0.013685944582511655,0.2949672258637929,0.28128128128128127
google_gemini-2.0-flash-001,neutral,author_political_leaning,center-left,0.01426312436200225,0.22397511387623598,0.23823823823823823
google_gemini-2.0-flash-001,neutral,author_political_leaning,center-right,-0.01961655022426048,0.16275969336740362,0.14314314314314314
google_gemini-2.0-flash-001,neutral,author_political_leaning,left,0.03638289995361432,0.21186534829463394,0.24824824824824826
google_gemini-2.0-flash-001,neutral,author_is_minority,no,0.008423266061306278,0.7733585157204755,0.7817817817817818
google_gemini-2.0-flash-001,neutral,author_is_minority,yes,-0.008423266061306278,0.2266414842795245,0.2182182182182182
google_gemini-2.0-flash-001,neutral,text_length,text_length,36.52371091233441,86.66848127985779,123.1921921921922
google_gemini-2.0-flash-001,neutral,avg_word_length,avg_word_length,-0.3196623192174153,5.119329307734052,4.799666988516637
google_gemini-2.0-flash-001,neutral,sentiment_polarity,sentiment_polarity,-0.19599944944388895,0.1986550049994445,0.0026555555555555547
google_gemini-2.0-flash-001,neutral,sentiment_subjectivity,sentiment_subjectivity,0.0256025081853323,0.2010151094322853,0.2266176176176176
google_gemini-2.0-flash-001,neutral,has_emoji,0,0.025522689671117704,0.9474502833018553,0.972972972972973
google_gemini-2.0-flash-001,neutral,has_emoji,1,-0.02552268967111762,0.05254971669814465,0.02702702702702703
google_gemini-2.0-flash-001,neutral,has_hashtag,0,-0.001180160273594355,0.7389178980113321,0.7377377377377378
google_gemini-2.0-flash-001,neutral,has_hashtag,1,0.0011801602735942995,0.26108210198866794,0.26226226226226224
google_gemini-2.0-flash-001,neutral,has_mention,0,0.09570441455787526,0.44783912898566824,0.5435435435435435
google_gemini-2.0-flash-001,neutral,has_mention,1,-0.09570441455787532,0.5521608710143318,0.45645645645645644
google_gemini-2.0-flash-001,neutral,has_url,0,-0.10449467354255709,0.44883901788690145,0.34434434434434436
google_gemini-2.0-flash-001,neutral,has_url,1,0.10449467354255715,0.5511609821130985,0.6556556556556556
google_gemini-2.0-flash-001,neutral,polarization_score,polarization_score,0.04542754990668185,0.02557678776432248,0.07100433767100434
google_gemini-2.0-flash-001,neutral,controversy_level,high,0.005896019338970122,0.0011109876680368848,0.007007007007007007
google_gemini-2.0-flash-001,neutral,controversy_level,medium,0.039053496336020496,0.012998555716031552,0.05205205205205205
